T1Type1,T1Type2,T2Type1,T2Type2
Electric,Ground,Ghost,Water
Electric,Ground,Grass,Ground
Electric,Ground,Grass,Ice
Electric,Ground,Grass,Normal
Electric,Ground,Grass,Poison
Electric,Ground,Grass,Psychic
Electric,Ground,Grass,Rock
Electric,Ground,Grass,Steel
Electric,Ground,Grass,Typeless
Electric,Ground,Grass,Water
Electric,Ground,Ground,Ice
Electric,Ground,Ground,Normal
Electric,Ground,Ground,Poison
Electric,Ground,Ground,Psychic
Electric,Ground,Ground,Rock
Electric,Ground,Ground,Steel
Electric,Ground,Ground,Typeless
Electric,Ground,Ground,Water
Electric,Ground,Ice,Normal
Electric,Ground,Ice,Poison
Electric,Ground,Ice,Psychic
Electric,Ground,Ice,Rock
Electric,Ground,Ice,Steel
Electric,Ground,Ice,Typeless
Electric,Ground,Ice,Water
Electric,Ground,Normal,Poison
Electric,Ground,Normal,Psychic
Electric,Ground,Normal,Rock
Electric,Ground,Normal,Steel
Electric,Ground,Normal,Typeless
Electric,Ground,Normal,Water
Electric,Ground,Poison,Psychic
Electric,Ground,Poison,Rock
Electric,Ground,Poison,Steel
Electric,Ground,Poison,Typeless
Electric,Ground,Poison,Water
Electric,Ground,Psychic,Rock
Electric,Ground,Psychic,Steel
Electric,Ground,Psychic,Typeless
Electric,Ground,Psychic,Water
Electric,Ground,Rock,Steel
Electric,Ground,Rock,Typeless
Electric,Ground,Rock,Water
Electric,Ground,Steel,Typeless
Electric,Ground,Steel,Water
Electric,Ground,Water,Typeless
Electric,Ice,Electric,Normal
Electric,Ice,Electric,Poison
Electric,Ice,Electric,Psychic
Electric,Ice,Electric,Rock
Electric,Ice,Electric,Steel
Electric,Ice,Electric,Typeless
Electric,Ice,Electric,Water
Electric,Ice,Fairy,Fighting
Electric,Ice,Fairy,Fire
Electric,Ice,Fairy,Flying
Electric,Ice,Fairy,Ghost
Electric,Ice,Fairy,Grass
Electric,Ice,Fairy,Ground
Electric,Ice,Fairy,Ice
Electric,Ice,Fairy,Normal
Electric,Ice,Fairy,Poison
Electric,Ice,Fairy,Psychic
Electric,Ice,Fairy,Rock
Electric,Ice,Fairy,Steel
Electric,Ice,Fairy,Typeless
Electric,Ice,Fairy,Water
Electric,Ice,Fighting,Fire
Electric,Ice,Fighting,Flying
Electric,Ice,Fighting,Ghost
Electric,Ice,Fighting,Grass
Electric,Ice,Fighting,Ground
Electric,Ice,Fighting,Ice
Electric,Ice,Fighting,Normal
Electric,Ice,Fighting,Poison
Electric,Ice,Fighting,Psychic
Electric,Ice,Fighting,Rock
Electric,Ice,Fighting,Steel
Electric,Ice,Fighting,Typeless
Electric,Ice,Fighting,Water
Electric,Ice,Fire,Flying
Electric,Ice,Fire,Ghost
Electric,Ice,Fire,Grass
Electric,Ice,Fire,Ground
Electric,Ice,Fire,Ice
Electric,Ice,Fire,Normal
Electric,Ice,Fire,Poison
Electric,Ice,Fire,Psychic
Electric,Ice,Fire,Rock
Electric,Ice,Fire,Steel
Electric,Ice,Fire,Typeless
Electric,Ice,Fire,Water
Electric,Ice,Flying,Ghost
Electric,Ice,Flying,Grass
Electric,Ice,Flying,Ground
Electric,Ice,Flying,Ice
Electric,Ice,Flying,Normal
Electric,Ice,Flying,Poison
Electric,Ice,Flying,Psychic
Electric,Ice,Flying,Rock
Electric,Ice,Flying,Steel
Electric,Ice,Flying,Typeless
Electric,Ice,Flying,Water
Electric,Ice,Ghost,Grass
Electric,Ice,Ghost,Ground
Electric,Ice,Ghost,Ice
Electric,Ice,Ghost,Normal
Electric,Ice,Ghost,Poison
Electric,Ice,Ghost,Psychic
Electric,Ice,Ghost,Rock
Electric,Ice,Ghost,Steel
Electric,Ice,Ghost,Typeless
Electric,Ice,Ghost,Water
Electric,Ice,Grass,Ground
Electric,Ice,Grass,Ice
Electric,Ice,Grass,Normal
Electric,Ice,Grass,Poison
Electric,Ice,Grass,Psychic
Electric,Ice,Grass,Rock
Electric,Ice,Grass,Steel
Electric,Ice,Grass,Typeless
Electric,Ice,Grass,Water
Electric,Ice,Ground,Ice
Electric,Ice,Ground,Normal
Electric,Ice,Ground,Poison
Electric,Ice,Ground,Psychic
Electric,Ice,Ground,Rock
Electric,Ice,Ground,Steel
Electric,Ice,Ground,Typeless
Electric,Ice,Ground,Water
Electric,Ice,Ice,Normal
Electric,Ice,Ice,Poison
Electric,Ice,Ice,Psychic
Electric,Ice,Ice,Rock
Electric,Ice,Ice,Steel
Electric,Ice,Ice,Typeless
Electric,Ice,Ice,Water
Electric,Ice,Normal,Poison
Electric,Ice,Normal,Psychic
Electric,Ice,Normal,Rock
Electric,Ice,Normal,Steel
Electric,Ice,Normal,Typeless
Electric,Ice,Normal,Water
Electric,Ice,Poison,Psychic
Electric,Ice,Poison,Rock
Electric,Ice,Poison,Steel
Electric,Ice,Poison,Typeless
Electric,Ice,Poison,Water
Electric,Ice,Psychic,Rock
Electric,Ice,Psychic,Steel
Electric,Ice,Psychic,Typeless
Electric,Ice,Psychic,Water
Electric,Ice,Rock,Steel
Electric,Ice,Rock,Typeless
Electric,Ice,Rock,Water
Electric,Ice,Steel,Typeless
Electric,Ice,Steel,Water
Electric,Ice,Water,Typeless
Electric,Normal,Electric,Poison
Electric,Normal,Electric,Psychic
Electric,Normal,Electric,Rock
Electric,Normal,Electric,Steel
Electric,Normal,Electric,Typeless
Electric,Normal,Electric,Water
Electric,Normal,Fairy,Fighting
Electric,Normal,Fairy,Fire
Electric,Normal,Fairy,Flying
Electric,Normal,Fairy,Ghost
Electric,Normal,Fairy,Grass
Electric,Normal,Fairy,Ground
Electric,Normal,Fairy,Ice
Electric,Normal,Fairy,Normal
Electric,Normal,Fairy,Poison
Electric,Normal,Fairy,Psychic
Electric,Normal,Fairy,Rock
Electric,Normal,Fairy,Steel
Electric,Normal,Fairy,Typeless
Electric,Normal,Fairy,Water
Electric,Normal,Fighting,Fire
Electric,Normal,Fighting,Flying
Electric,Normal,Fighting,Ghost
Electric,Normal,Fighting,Grass
Electric,Normal,Fighting,Ground
Electric,Normal,Fighting,Ice
Electric,Normal,Fighting,Normal
Electric,Normal,Fighting,Poison
Electric,Normal,Fighting,Psychic
Electric,Normal,Fighting,Rock
Electric,Normal,Fighting,Steel
Electric,Normal,Fighting,Typeless
Electric,Normal,Fighting,Water
Electric,Normal,Fire,Flying
Electric,Normal,Fire,Ghost
Electric,Normal,Fire,Grass
Electric,Normal,Fire,Ground
Electric,Normal,Fire,Ice
Electric,Normal,Fire,Normal
Electric,Normal,Fire,Poison
Electric,Normal,Fire,Psychic
Electric,Normal,Fire,Rock
Electric,Normal,Fire,Steel
Electric,Normal,Fire,Typeless
Electric,Normal,Fire,Water
Electric,Normal,Flying,Ghost
Electric,Normal,Flying,Grass
Electric,Normal,Flying,Ground
Electric,Normal,Flying,Ice
Electric,Normal,Flying,Normal
Electric,Normal,Flying,Poison
Electric,Normal,Flying,Psychic
Electric,Normal,Flying,Rock
Electric,Normal,Flying,Steel
Electric,Normal,Flying,Typeless
Electric,Normal,Flying,Water
Electric,Normal,Ghost,Grass
Electric,Normal,Ghost,Ground
Electric,Normal,Ghost,Ice
Electric,Normal,Ghost,Normal
Electric,Normal,Ghost,Poison
Electric,Normal,Ghost,Psychic
Electric,Normal,Ghost,Rock
Electric,Normal,Ghost,Steel
Electric,Normal,Ghost,Typeless
Electric,Normal,Ghost,Water
Electric,Normal,Grass,Ground
Electric,Normal,Grass,Ice
Electric,Normal,Grass,Normal
Electric,Normal,Grass,Poison
Electric,Normal,Grass,Psychic
Electric,Normal,Grass,Rock
Electric,Normal,Grass,Steel
Electric,Normal,Grass,Typeless
Electric,Normal,Grass,Water
Electric,Normal,Ground,Ice
Electric,Normal,Ground,Normal
Electric,Normal,Ground,Poison
Electric,Normal,Ground,Psychic
Electric,Normal,Ground,Rock
Electric,Normal,Ground,Steel
Electric,Normal,Ground,Typeless
Electric,Normal,Ground,Water
Electric,Normal,Ice,Normal
Electric,Normal,Ice,Poison
Electric,Normal,Ice,Psychic
Electric,Normal,Ice,Rock
Electric,Normal,Ice,Steel
Electric,Normal,Ice,Typeless
Electric,Normal,Ice,Water
Electric,Normal,Normal,Poison
Electric,Normal,Normal,Psychic
Electric,Normal,Normal,Rock
Electric,Normal,Normal,Steel
Electric,Normal,Normal,Typeless
Electric,Normal,Normal,Water
Electric,Normal,Poison,Psychic
Electric,Normal,Poison,Rock
Electric,Normal,Poison,Steel
Electric,Normal,Poison,Typeless
Electric,Normal,Poison,Water
Electric,Normal,Psychic,Rock
Electric,Normal,Psychic,Steel
Electric,Normal,Psychic,Typeless
Electric,Normal,Psychic,Water
Electric,Normal,Rock,Steel
Electric,Normal,Rock,Typeless
Electric,Normal,Rock,Water
Electric,Normal,Steel,Typeless
Electric,Normal,Steel,Water
Electric,Normal,Water,Typeless
Electric,Poison,Electric,Psychic
Electric,Poison,Electric,Rock
Electric,Poison,Electric,Steel
Electric,Poison,Electric,Typeless
Electric,Poison,Electric,Water
Electric,Poison,Fairy,Fighting
Electric,Poison,Fairy,Fire
Electric,Poison,Fairy,Flying
Electric,Poison,Fairy,Ghost
Electric,Poison,Fairy,Grass
Electric,Poison,Fairy,Ground
Electric,Poison,Fairy,Ice
Electric,Poison,Fairy,Normal
Electric,Poison,Fairy,Poison
Electric,Poison,Fairy,Psychic
Electric,Poison,Fairy,Rock
Electric,Poison,Fairy,Steel
Electric,Poison,Fairy,Typeless
Electric,Poison,Fairy,Water
Electric,Poison,Fighting,Fire
Electric,Poison,Fighting,Flying
Electric,Poison,Fighting,Ghost
Electric,Poison,Fighting,Grass
Electric,Poison,Fighting,Ground
Electric,Poison,Fighting,Ice
Electric,Poison,Fighting,Normal
Electric,Poison,Fighting,Poison
Electric,Poison,Fighting,Psychic
Electric,Poison,Fighting,Rock
Electric,Poison,Fighting,Steel
Electric,Poison,Fighting,Typeless
Electric,Poison,Fighting,Water
Electric,Poison,Fire,Flying
Electric,Poison,Fire,Ghost
Electric,Poison,Fire,Grass
Electric,Poison,Fire,Ground
Electric,Poison,Fire,Ice
Electric,Poison,Fire,Normal
Electric,Poison,Fire,Poison
Electric,Poison,Fire,Psychic
Electric,Poison,Fire,Rock
Electric,Poison,Fire,Steel
Electric,Poison,Fire,Typeless
Electric,Poison,Fire,Water
Electric,Poison,Flying,Ghost
Electric,Poison,Flying,Grass
Electric,Poison,Flying,Ground
Electric,Poison,Flying,Ice
Electric,Poison,Flying,Normal
Electric,Poison,Flying,Poison
Electric,Poison,Flying,Psychic
Electric,Poison,Flying,Rock
Electric,Poison,Flying,Steel
Electric,Poison,Flying,Typeless
Electric,Poison,Flying,Water
Electric,Poison,Ghost,Grass
Electric,Poison,Ghost,Ground
Electric,Poison,Ghost,Ice
Electric,Poison,Ghost,Normal
Electric,Poison,Ghost,Poison
Electric,Poison,Ghost,Psychic
Electric,Poison,Ghost,Rock
Electric,Poison,Ghost,Steel
Electric,Poison,Ghost,Typeless
Electric,Poison,Ghost,Water
Electric,Poison,Grass,Ground
Electric,Poison,Grass,Ice
Electric,Poison,Grass,Normal
Electric,Poison,Grass,Poison
Electric,Poison,Grass,Psychic
Electric,Poison,Grass,Rock
Electric,Poison,Grass,Steel
Electric,Poison,Grass,Typeless
Electric,Poison,Grass,Water
Electric,Poison,Ground,Ice
Electric,Poison,Ground,Normal
Electric,Poison,Ground,Poison
Electric,Poison,Ground,Psychic
Electric,Poison,Ground,Rock
Electric,Poison,Ground,Steel
Electric,Poison,Ground,Typeless
Electric,Poison,Ground,Water
Electric,Poison,Ice,Normal
Electric,Poison,Ice,Poison
Electric,Poison,Ice,Psychic
Electric,Poison,Ice,Rock
Electric,Poison,Ice,Steel
Electric,Poison,Ice,Typeless
Electric,Poison,Ice,Water
Electric,Poison,Normal,Poison
Electric,Poison,Normal,Psychic
Electric,Poison,Normal,Rock
Electric,Poison,Normal,Steel
Electric,Poison,Normal,Typeless
Electric,Poison,Normal,Water
Electric,Poison,Poison,Psychic
Electric,Poison,Poison,Rock
Electric,Poison,Poison,Steel
Electric,Poison,Poison,Typeless
Electric,Poison,Poison,Water
Electric,Poison,Psychic,Rock
Electric,Poison,Psychic,Steel
Electric,Poison,Psychic,Typeless
Electric,Poison,Psychic,Water
Electric,Poison,Rock,Steel
Electric,Poison,Rock,Typeless
Electric,Poison,Rock,Water
Electric,Poison,Steel,Typeless
Electric,Poison,Steel,Water
Electric,Poison,Water,Typeless
Electric,Psychic,Electric,Rock
Electric,Psychic,Electric,Steel
Electric,Psychic,Electric,Typeless
Electric,Psychic,Electric,Water
Electric,Psychic,Fairy,Fighting
Electric,Psychic,Fairy,Fire
Electric,Psychic,Fairy,Flying
Electric,Psychic,Fairy,Ghost
Electric,Psychic,Fairy,Grass
Electric,Psychic,Fairy,Ground
Electric,Psychic,Fairy,Ice
Electric,Psychic,Fairy,Normal
Electric,Psychic,Fairy,Poison
Electric,Psychic,Fairy,Psychic
Electric,Psychic,Fairy,Rock
Electric,Psychic,Fairy,Steel
Electric,Psychic,Fairy,Typeless
Electric,Psychic,Fairy,Water
Electric,Psychic,Fighting,Fire
Electric,Psychic,Fighting,Flying
Electric,Psychic,Fighting,Ghost
Electric,Psychic,Fighting,Grass
Electric,Psychic,Fighting,Ground
Electric,Psychic,Fighting,Ice
Electric,Psychic,Fighting,Normal
Electric,Psychic,Fighting,Poison
Electric,Psychic,Fighting,Psychic
Electric,Psychic,Fighting,Rock
Electric,Psychic,Fighting,Steel
Electric,Psychic,Fighting,Typeless
Electric,Psychic,Fighting,Water
Electric,Psychic,Fire,Flying
Electric,Psychic,Fire,Ghost
Electric,Psychic,Fire,Grass
Electric,Psychic,Fire,Ground
Electric,Psychic,Fire,Ice
Electric,Psychic,Fire,Normal
Electric,Psychic,Fire,Poison
Electric,Psychic,Fire,Psychic
Electric,Psychic,Fire,Rock
Electric,Psychic,Fire,Steel
Electric,Psychic,Fire,Typeless
Electric,Psychic,Fire,Water
Electric,Psychic,Flying,Ghost
Electric,Psychic,Flying,Grass
Electric,Psychic,Flying,Ground
Electric,Psychic,Flying,Ice
Electric,Psychic,Flying,Normal
Electric,Psychic,Flying,Poison
Electric,Psychic,Flying,Psychic
Electric,Psychic,Flying,Rock
Electric,Psychic,Flying,Steel
Electric,Psychic,Flying,Typeless
Electric,Psychic,Flying,Water
Electric,Psychic,Ghost,Grass
Electric,Psychic,Ghost,Ground
Electric,Psychic,Ghost,Ice
Electric,Psychic,Ghost,Normal
Electric,Psychic,Ghost,Poison
Electric,Psychic,Ghost,Psychic
Electric,Psychic,Ghost,Rock
Electric,Psychic,Ghost,Steel
Electric,Psychic,Ghost,Typeless
Electric,Psychic,Ghost,Water
Electric,Psychic,Grass,Ground
Electric,Psychic,Grass,Ice
Electric,Psychic,Grass,Normal
Electric,Psychic,Grass,Poison
Electric,Psychic,Grass,Psychic
Electric,Psychic,Grass,Rock
Electric,Psychic,Grass,Steel
Electric,Psychic,Grass,Typeless
Electric,Psychic,Grass,Water
Electric,Psychic,Ground,Ice
Electric,Psychic,Ground,Normal
Electric,Psychic,Ground,Poison
Electric,Psychic,Ground,Psychic
Electric,Psychic,Ground,Rock
Electric,Psychic,Ground,Steel
Electric,Psychic,Ground,Typeless
Electric,Psychic,Ground,Water
Electric,Psychic,Ice,Normal
Electric,Psychic,Ice,Poison
Electric,Psychic,Ice,Psychic
Electric,Psychic,Ice,Rock
Electric,Psychic,Ice,Steel
Electric,Psychic,Ice,Typeless
Electric,Psychic,Ice,Water
Electric,Psychic,Normal,Poison
Electric,Psychic,Normal,Psychic
Electric,Psychic,Normal,Rock
Electric,Psychic,Normal,Steel
Electric,Psychic,Normal,Typeless
Electric,Psychic,Normal,Water
Electric,Psychic,Poison,Psychic
Electric,Psychic,Poison,Rock
Electric,Psychic,Poison,Steel
Electric,Psychic,Poison,Typeless
Electric,Psychic,Poison,Water
Electric,Psychic,Psychic,Rock
Electric,Psychic,Psychic,Steel
Electric,Psychic,Psychic,Typeless
Electric,Psychic,Psychic,Water
Electric,Psychic,Rock,Steel
Electric,Psychic,Rock,Typeless
Electric,Psychic,Rock,Water
Electric,Psychic,Steel,Typeless
Electric,Psychic,Steel,Water
Electric,Psychic,Water,Typeless
Electric,Rock,Electric,Steel
Electric,Rock,Electric,Typeless
Electric,Rock,Electric,Water
Electric,Rock,Fairy,Fighting
Electric,Rock,Fairy,Fire
Electric,Rock,Fairy,Flying
Electric,Rock,Fairy,Ghost
Electric,Rock,Fairy,Grass
Electric,Rock,Fairy,Ground
Electric,Rock,Fairy,Ice
Electric,Rock,Fairy,Normal
Electric,Rock,Fairy,Poison
Electric,Rock,Fairy,Psychic
Electric,Rock,Fairy,Rock
Electric,Rock,Fairy,Steel
Electric,Rock,Fairy,Typeless
Electric,Rock,Fairy,Water
Electric,Rock,Fighting,Fire
Electric,Rock,Fighting,Flying
Electric,Rock,Fighting,Ghost
Electric,Rock,Fighting,Grass
Electric,Rock,Fighting,Ground
Electric,Rock,Fighting,Ice
Electric,Rock,Fighting,Normal
Electric,Rock,Fighting,Poison
Electric,Rock,Fighting,Psychic
Electric,Rock,Fighting,Rock
Electric,Rock,Fighting,Steel
Electric,Rock,Fighting,Typeless
Electric,Rock,Fighting,Water
Electric,Rock,Fire,Flying
Electric,Rock,Fire,Ghost
Electric,Rock,Fire,Grass
Electric,Rock,Fire,Ground
Electric,Rock,Fire,Ice
Electric,Rock,Fire,Normal
Electric,Rock,Fire,Poison
Electric,Rock,Fire,Psychic
Electric,Rock,Fire,Rock
Electric,Rock,Fire,Steel
Electric,Rock,Fire,Typeless
Electric,Rock,Fire,Water
Electric,Rock,Flying,Ghost
Electric,Rock,Flying,Grass
Electric,Rock,Flying,Ground
Electric,Rock,Flying,Ice
Electric,Rock,Flying,Normal
Electric,Rock,Flying,Poison
Electric,Rock,Flying,Psychic
Electric,Rock,Flying,Rock
Electric,Rock,Flying,Steel
Electric,Rock,Flying,Typeless
Electric,Rock,Flying,Water
Electric,Rock,Ghost,Grass
Electric,Rock,Ghost,Ground
Electric,Rock,Ghost,Ice
Electric,Rock,Ghost,Normal
Electric,Rock,Ghost,Poison
Electric,Rock,Ghost,Psychic
Electric,Rock,Ghost,Rock
Electric,Rock,Ghost,Steel
Electric,Rock,Ghost,Typeless
Electric,Rock,Ghost,Water
Electric,Rock,Grass,Ground
Electric,Rock,Grass,Ice
Electric,Rock,Grass,Normal
Electric,Rock,Grass,Poison
Electric,Rock,Grass,Psychic
Electric,Rock,Grass,Rock
Electric,Rock,Grass,Steel
Electric,Rock,Grass,Typeless
Electric,Rock,Grass,Water
Electric,Rock,Ground,Ice
Electric,Rock,Ground,Normal
Electric,Rock,Ground,Poison
Electric,Rock,Ground,Psychic
Electric,Rock,Ground,Rock
Electric,Rock,Ground,Steel
Electric,Rock,Ground,Typeless
Electric,Rock,Ground,Water
Electric,Rock,Ice,Normal
Electric,Rock,Ice,Poison
Electric,Rock,Ice,Psychic
Electric,Rock,Ice,Rock
Electric,Rock,Ice,Steel
Electric,Rock,Ice,Typeless
Electric,Rock,Ice,Water
Electric,Rock,Normal,Poison
Electric,Rock,Normal,Psychic
Electric,Rock,Normal,Rock
Electric,Rock,Normal,Steel
Electric,Rock,Normal,Typeless
Electric,Rock,Normal,Water
Electric,Rock,Poison,Psychic
Electric,Rock,Poison,Rock
Electric,Rock,Poison,Steel
Electric,Rock,Poison,Typeless
Electric,Rock,Poison,Water
Electric,Rock,Psychic,Rock
Electric,Rock,Psychic,Steel
Electric,Rock,Psychic,Typeless
Electric,Rock,Psychic,Water
Electric,Rock,Rock,Steel
Electric,Rock,Rock,Typeless
Electric,Rock,Rock,Water
Electric,Rock,Steel,Typeless
Electric,Rock,Steel,Water
Electric,Rock,Water,Typeless
Electric,Steel,Electric,Typeless
Electric,Steel,Electric,Water
Electric,Steel,Fairy,Fighting
Electric,Steel,Fairy,Fire
Electric,Steel,Fairy,Flying
Electric,Steel,Fairy,Ghost
Electric,Steel,Fairy,Grass
Electric,Steel,Fairy,Ground
Electric,Steel,Fairy,Ice
Electric,Steel,Fairy,Normal
Electric,Steel,Fairy,Poison
Electric,Steel,Fairy,Psychic
Electric,Steel,Fairy,Rock
Electric,Steel,Fairy,Steel
Electric,Steel,Fairy,Typeless
Electric,Steel,Fairy,Water
Electric,Steel,Fighting,Fire
Electric,Steel,Fighting,Flying
Electric,Steel,Fighting,Ghost
Electric,Steel,Fighting,Grass
Electric,Steel,Fighting,Ground
Electric,Steel,Fighting,Ice
Electric,Steel,Fighting,Normal
Electric,Steel,Fighting,Poison
Electric,Steel,Fighting,Psychic
Electric,Steel,Fighting,Rock
Electric,Steel,Fighting,Steel
Electric,Steel,Fighting,Typeless
Electric,Steel,Fighting,Water
Electric,Steel,Fire,Flying
Electric,Steel,Fire,Ghost
Electric,Steel,Fire,Grass
Electric,Steel,Fire,Ground
Electric,Steel,Fire,Ice
Electric,Steel,Fire,Normal
Electric,Steel,Fire,Poison
Electric,Steel,Fire,Psychic
Electric,Steel,Fire,Rock
Electric,Steel,Fire,Steel
Electric,Steel,Fire,Typeless
Electric,Steel,Fire,Water
Electric,Steel,Flying,Ghost
Electric,Steel,Flying,Grass
Electric,Steel,Flying,Ground
Electric,Steel,Flying,Ice
Electric,Steel,Flying,Normal
Electric,Steel,Flying,Poison
Electric,Steel,Flying,Psychic
Electric,Steel,Flying,Rock
Electric,Steel,Flying,Steel
Electric,Steel,Flying,Typeless
Electric,Steel,Flying,Water
Electric,Steel,Ghost,Grass
Electric,Steel,Ghost,Ground
Electric,Steel,Ghost,Ice
Electric,Steel,Ghost,Normal
Electric,Steel,Ghost,Poison
Electric,Steel,Ghost,Psychic
Electric,Steel,Ghost,Rock
Electric,Steel,Ghost,Steel
Electric,Steel,Ghost,Typeless
Electric,Steel,Ghost,Water
Electric,Steel,Grass,Ground
Electric,Steel,Grass,Ice
Electric,Steel,Grass,Normal
Electric,Steel,Grass,Poison
Electric,Steel,Grass,Psychic
Electric,Steel,Grass,Rock
Electric,Steel,Grass,Steel
Electric,Steel,Grass,Typeless
Electric,Steel,Grass,Water
Electric,Steel,Ground,Ice
Electric,Steel,Ground,Normal
Electric,Steel,Ground,Poison
Electric,Steel,Ground,Psychic
Electric,Steel,Ground,Rock
Electric,Steel,Ground,Steel
Electric,Steel,Ground,Typeless
Electric,Steel,Ground,Water
Electric,Steel,Ice,Normal
Electric,Steel,Ice,Poison
Electric,Steel,Ice,Psychic
Electric,Steel,Ice,Rock
Electric,Steel,Ice,Steel
Electric,Steel,Ice,Typeless
Electric,Steel,Ice,Water
Electric,Steel,Normal,Poison
Electric,Steel,Normal,Psychic
Electric,Steel,Normal,Rock
Electric,Steel,Normal,Steel
Electric,Steel,Normal,Typeless
Electric,Steel,Normal,Water
Electric,Steel,Poison,Psychic
Electric,Steel,Poison,Rock
Electric,Steel,Poison,Steel
Electric,Steel,Poison,Typeless
Electric,Steel,Poison,Water
Electric,Steel,Psychic,Rock
Electric,Steel,Psychic,Steel
Electric,Steel,Psychic,Typeless
Electric,Steel,Psychic,Water
Electric,Steel,Rock,Steel
Electric,Steel,Rock,Typeless
